arm,seed,step,actor/distillation/abs_loss,actor/distillation/delta_ell_absmean,actor/distillation/delta_ell_p5,actor/distillation/delta_ell_p95,actor/distillation/entropy_gap_abs,actor/distillation/entropy_student,actor/distillation/entropy_teacher_topk,actor/distillation/loss,actor/distillation/overlap_student_mass,actor/distillation/overlap_teacher_mass,actor/distillation/overlap_token_advantage,actor/distillation/pg_clipfrac,actor/distillation/ppo_kl,actor/distillation/rank_kendall_tau,actor/distillation/student_mass,actor/distillation/teacher_mass,actor/entropy,actor/grad_norm,actor/loss,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/mean,critic/rewards/mean,critic/score/mean,perf/time_per_step,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/ppl_ratio,rollout_corr/rollout_ppl,rollout_corr/training_ppl,timing_s/gen,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,val/math500_greedy
c4_pi_tail_budget,0,225,0.403596,,,,0.272411,0.639459,0.523011,0.403803,0.982175,0.988764,-0.0203694,,,0.484579,0.983115,0.997926,0.640096,0.562789,0.403803,,,,,0.140814,0.164062,0.164062,487.27,0,0.015625,16384,8394.07,25.0897,0.00256181,0.0013206,0.00136472,1.00137,1.98282,1.98567,358.807,0.999037,0.340375,0.00594796,0.62
c4_pi_tail_budget,0,250,0.377077,,,,0.252273,0.58453,0.479382,0.37756,0.984086,0.99021,-0.0192449,,,0.490004,0.984945,0.998301,0.586518,0.532249,0.37756,,,,,0.0644861,0.078125,0.078125,516.605,0,0.0234375,16384,8938.7,-0.944784,0.00254452,0.00123279,0.00120247,1.00123,1.89113,1.89355,379.407,0.998984,0.562323,0.00556688,0.64
c4_pi_tail_budget,1,25,0.46348,,,,0.830344,1.3435,0.675581,0.46484,0.896513,0.917881,-0.0264274,,,0.437843,0.900589,0.949079,1.35356,3.16938,0.46484,,,,,0.0244516,0.03125,0.03125,99.5017,0,0.0078125,9027,1272.92,0.475239,0.00183356,0.00102974,0.00114672,1.00111,64.0526,62.5648,49.3954,0.999633,0.268147,0.00397869,0.622
c4_pi_tail_budget,1,50,0.472686,,,,0.428834,0.72695,0.484303,0.474317,0.960697,0.970621,-0.0262791,,,0.43252,0.962248,0.987115,0.72903,2.22463,0.474317,,,,,0.0396939,0.0625,0.0625,562.548,0,0.265625,16384,8858.8,0.480661,0.00198245,0.00101327,0.0010359,1.00103,5.42154,5.42999,420.735,0.999278,0.184362,0.00488231,0.614
c4_pi_tail_budget,1,75,0.502041,,,,0.272011,0.564937,0.476284,0.502095,0.986536,0.98754,-0.0250931,,,0.462501,0.987012,0.998557,0.566427,1.05906,0.502095,,,,,0.0673007,0.09375,0.09375,549.526,0,0.0859375,16384,9045.34,-0.96515,0.00241756,0.00123395,0.0012616,1.00131,1.88916,1.89173,416.154,0.998974,0.545079,0.00604636,0.602
c4_pi_tail_budget,1,100,0.463015,,,,0.281808,0.650539,0.539072,0.46336,0.982844,0.987108,-0.0231722,,,0.473646,0.983612,0.998026,0.651363,0.689321,0.46336,,,,,0.0682703,0.0859375,0.0859375,487.544,0,0.03125,16384,8755.74,-0.661207,0.00276113,0.00132317,0.00127575,1.00124,2.03816,2.04082,356.622,0.999034,0.255342,0.00613356,0.608
c4_pi_tail_budget,1,125,0.434503,,,,0.26634,0.614792,0.509485,0.435404,0.984013,0.98841,-0.0216439,,,0.481245,0.984773,0.998204,0.616843,0.628983,0.435404,,,,,0.104488,0.132812,0.132812,496.543,0,0.0078125,16353,8716.82,-0.948011,0.00259101,0.00127268,0.00125692,1.00128,1.92966,1.93231,364.538,0.999048,0.935947,0.00586357,0.594
c4_pi_tail_budget,1,150,0.415124,,,,0.268627,0.62791,0.514406,0.415246,0.983157,0.988574,-0.0209046,,,0.486259,0.984012,0.998066,0.629001,0.608149,0.415246,,,,,0.132835,0.148438,0.148438,504.199,0,0.015625,16384,8886.98,1.75954,0.00263309,0.00129521,0.00128159,1.00129,1.9608,1.96348,374.545,0.999085,0.548711,0.00589885,0.588
c4_pi_tail_budget,1,175,0.412006,,,,0.262737,0.610268,0.503145,0.412291,0.983587,0.989021,-0.0208593,,,0.485296,0.984427,0.998142,0.610528,0.605882,0.412291,,,,,0.0955468,0.117188,0.117188,492.505,0,0.0078125,16384,8665.41,-0.981929,0.00257659,0.00129461,0.00130596,1.00133,1.9221,1.9248,366.771,0.999034,0.680381,0.00586442,0.626
c4_pi_tail_budget,1,200,0.415306,,,,0.280691,0.661241,0.53769,0.415662,0.981723,0.98836,-0.0207206,,,0.48734,0.982684,0.997907,0.662549,0.631331,0.415662,,,,,0.0956568,0.117188,0.117188,488.505,0,0.0078125,16384,8404.88,-0.573088,0.00273931,0.00134346,0.00132961,1.00129,2.00222,2.00493,362.552,0.998876,0.50301,0.00603995,0.66
c4_pi_tail_budget,1,225,0.387581,,,,0.254222,0.586229,0.48163,0.388649,0.983885,0.989597,-0.0197881,,,0.487334,0.984731,0.998163,0.589813,0.543728,0.388649,,,,,0.0450021,0.0625,0.0625,524.918,0,0.03125,16384,9033.77,-0.99779,0.00236464,0.00123768,0.00129521,1.00133,1.89134,1.89399,388.531,0.999085,0.576395,0.00563926,0.666
c4_pi_tail_budget,1,250,0.404,,,,0.269332,0.634086,0.521572,0.404906,0.982973,0.98916,-0.0204939,,,0.489704,0.983877,0.998132,0.637316,0.532812,0.404906,,,,,0.0976209,0.132812,0.132812,499.466,0,0.0078125,16384,8690.82,0.983714,0.00260246,0.00132366,0.00135547,1.00135,1.95703,1.95976,371.552,0.999226,0.474407,0.00595481,0.636
c4_pi_tail_budget,2,25,0.434851,,,,0.853141,1.34099,0.634898,0.436035,0.893047,0.913644,-0.0239558,,,0.426056,0.897039,0.944781,1.34628,2.97089,0.436035,,,,,0.0113099,0.0234375,0.0234375,101.676,0,0.0078125,15424,1187.42,1.51632,0.00173068,0.000978324,0.00109829,1.00081,49.8826,49.6306,54.2137,0.999649,0.167277,0.0037194,0.638
c4_pi_tail_budget,2,50,0.456759,,,,0.521943,0.874894,0.536929,0.459361,0.946519,0.964599,-0.0257504,,,0.431636,0.948816,0.983311,0.880944,2.353,0.459361,,,,,0.035985,0.0703125,0.0703125,500.966,0,0.226562,16384,8117.52,0.261774,0.00204349,0.00101545,0.00101348,1.00116,8.71483,8.72903,372.616,0.999397,0.345956,0.00464058,0.612
c4_pi_tail_budget,2,75,0.523806,,,,0.279575,0.582368,0.501097,0.522195,0.987103,0.987166,-0.026292,,,0.459144,0.987529,0.998722,0.581239,1.27548,0.522195,,,,,0.0837067,0.117188,0.117188,462.34,0,0.046875,16384,8067.13,134.252,0.00268495,0.00130126,0.00126525,1.00128,1.82369,1.82608,330.137,0.998882,0.592885,0.0063373,0.6
c4_pi_tail_budget,2,100,0.44086,,,,0.256113,0.572386,0.481891,0.441722,0.985943,0.988917,-0.0221685,,,0.472835,0.986551,0.998475,0.573788,0.718875,0.441722,,,,,0.0714543,0.0859375,0.0859375,503.238,0,0.078125,16384,9053.97,0.250767,0.00247777,0.00122419,0.00122213,1.00124,1.86948,1.87196,366.551,0.998885,0.393305,0.00579668,0.588
c4_pi_tail_budget,2,125,0.42474,,,,0.259473,0.588763,0.486828,0.425849,0.984948,0.989169,-0.0213832,,,0.480449,0.985661,0.998354,0.592421,0.643072,0.425849,,,,,0.0883373,0.109375,0.109375,535.419,0,0.046875,16384,9309.04,-0.975484,0.00224507,0.00125522,0.00139,1.00143,1.89694,1.89981,392.693,0.999042,0.474178,0.0057758,0.588
c4_pi_tail_budget,2,150,0.431726,,,,0.271961,0.624421,0.514561,0.431674,0.983662,0.988638,-0.0217275,,,0.483668,0.984473,0.998179,0.624516,0.568892,0.431674,,,,,0.122274,0.15625,0.15625,482.08,0,0.0234375,16384,8414.68,-0.967639,0.00255346,0.00131036,0.00135292,1.00139,1.92106,1.92386,344.524,0.99897,0.399752,0.00601897,0.596
c4_pi_tail_budget,2,175,0.401025,,,,0.25469,0.587186,0.485377,0.400711,0.984722,0.989674,-0.020264,,,0.488493,0.985499,0.998318,0.589034,0.549343,0.400711,,,,,0.0772219,0.101562,0.101562,528.874,0,0.03125,16384,9154.72,1.77057,0.00251877,0.00125865,0.00126025,1.00128,1.87498,1.87746,390.737,0.99891,0.583828,0.00577473,0.594
c4_pi_tail_budget,2,200,0.395775,,,,0.263028,0.624341,0.516156,0.396604,0.983421,0.989,-0.0200821,,,0.487549,0.98429,0.998058,0.627294,0.529258,0.396604,,,,,0.11978,0.148438,0.148438,505.164,0,0.015625,16384,8742.85,-0.998194,0.00263107,0.00131031,0.00131289,1.00137,1.93067,1.93341,374.92,0.999089,0.486303,0.0059044,0.618
c4_pi_tail_budget,2,225,0.392488,,,,0.261338,0.613882,0.508532,0.393002,0.983944,0.989737,-0.0200545,,,0.490905,0.984803,0.998216,0.617335,0.554528,0.393002,,,,,0.139681,0.164062,0.164062,522.026,0,0.0078125,16384,8937.28,-0.99949,0.00261676,0.00130338,0.00132692,1.00135,1.93033,1.93304,383.076,0.999083,0.463668,0.00588521,0.628
c4_pi_tail_budget,2,250,0.381433,,,,0.25403,0.595887,0.488555,0.383,0.983797,0.989768,-0.0193918,,,0.493147,0.984668,0.998193,0.599618,0.524446,0.383,,,,,0.126569,0.148438,0.148438,511.532,0,0.0234375,16384,8694.49,-0.933621,0.00245905,0.00125777,0.00129109,1.00129,1.90165,1.90423,376.624,0.998988,0.619032,0.00565299,0.64
d1_tip,0,25,1.04345,1.04452,-4.03106,0.759343,0.69972,1.23937,0.715651,0.785665,0.91714,0.921724,-0.0206017,0,0,0.465552,0.921105,0.944458,1.25176,6.76279,0.785665,0,0,-0.0199001,0,0.0199001,0.0546875,0.0546875,118.722,0,0.0078125,16384,2079.91,0.319696,0.00219619,0.00105901,0.00102418,1.001,10.307,10.1555,66.3126,0.999578,0.230757,0.00425632,0.58
d1_tip,0,50,0.626465,0.626564,-3.299,0.207217,0.126445,0.135079,0.196236,0.541831,0.997585,0.993846,-0.0188813,0,0,0.408577,0.997615,0.999603,0.137262,2.84039,0.541831,0,0,-0.0144338,0,0.0144338,0.046875,0.046875,530.014,0,0.710938,16384,12838.2,-0.0915876,0.000829935,0.000412686,0.000413221,1.0005,1.199,1.19964,404.661,0.998794,0.61272,0.00242673,0.622
d1_tip,0,75,1.03106,1.03128,-4.46655,0.551154,0.195416,0.266569,0.333967,0.855262,0.996767,0.992189,-0.0268963,0,0,0.441173,0.996813,0.999485,0.269653,2.55129,0.855262,0,0,-0.0782191,0,0.0782191,0.109375,0.109375,369.338,0,0.242188,16384,10087.8,-0.267834,0.0016762,0.000845604,0.000860146,1.00095,1.35236,1.3537,272.486,0.998596,0.293233,0.00477977,0.628
d1_tip,0,100,1.07159,1.0718,-4.50618,0.611148,0.203861,0.31239,0.380274,0.878869,0.995685,0.99132,-0.0270952,0,0,0.456016,0.995764,0.999295,0.314208,1.93225,0.878869,0,0,-0.0620175,0,0.0620175,0.09375,0.09375,362.995,0,0.242188,16384,10487.8,-0.950034,0.00187254,0.000977965,0.00105356,1.00114,1.41346,1.41513,264.594,0.998773,0.531113,0.00520586,0.582
d1_tip,0,125,0.876125,0.876235,-4.09695,0.485853,0.160609,0.245811,0.299728,0.719428,0.996607,0.99268,-0.0224412,0,0,0.444409,0.996664,0.999474,0.245802,4.38563,0.719428,0,0,-0.0850133,0,0.0850133,0.101562,0.101562,606.727,0,0.929688,16384,15789.8,-0.755136,0.0016439,0.000798284,0.000778641,1.00078,1.28492,1.28594,474.736,0.998579,0.445085,0.00428585,0.536
d1_tip,0,150,0.741603,0.741694,-3.52529,0.454029,0.143897,0.240944,0.28546,0.590568,0.997282,0.993609,-0.0179885,0,0,0.44557,0.997344,0.999498,0.239884,1.23113,0.590568,0,0,-0.0781249,0,0.0781249,0.078125,0.078125,638.056,0,1,16384,16384,-0.592632,0.00165188,0.000785321,0.000785724,1.00079,1.27531,1.27632,501.319,0.998629,0.524849,0.00406192,0.438
d1_tip,0,175,0.713739,0.713826,-3.4097,0.449842,0.140303,0.238331,0.283207,0.564286,0.997317,0.993574,-0.0172187,0,0,0.449502,0.997382,0.999467,0.236541,1.11019,0.564286,0,0,-0.0546874,0,0.0546874,0.0546875,0.0546875,631.01,0,1,16384,16384,3929.59,0.00164294,0.000768007,0.000722649,1.00072,1.26909,1.27001,496.782,0.998722,0.881546,0.00399346,0.458
d1_tip,0,200,0.690025,0.690108,-3.30851,0.423994,0.134569,0.228995,0.27066,0.547167,0.997533,0.993851,-0.0170026,0,0,0.455151,0.997595,0.999502,0.227172,1.11175,0.547167,0,0,-0.109375,0,0.109375,0.109375,0.109375,636.922,0,1,16384,16384,-0.983548,0.00154245,0.000768578,0.000768771,1.00077,1.259,1.25999,501.049,0.998283,0.617239,0.00391654,0.462
d1_tip,0,225,0.741678,0.741769,-3.49088,0.475031,0.144286,0.246791,0.293316,0.587085,0.997472,0.993564,-0.0178706,0,0,0.456704,0.997535,0.99947,0.246863,1.21354,0.587085,0,0,-0.0937499,0,0.0937499,0.09375,0.09375,637.397,0,1,16384,16384,-0.995727,0.0018189,0.000827201,0.000754047,1.00075,1.28201,1.28298,500.844,0.998565,0.389594,0.0042782,0.486
d1_tip,0,250,0.698929,0.699015,-3.32616,0.44406,0.136959,0.238593,0.281759,0.551969,0.997491,0.99361,-0.0169086,0,0,0.459238,0.997556,0.999475,0.237683,1.19626,0.551969,0,0,-0.0661455,0,0.0661455,0.0703125,0.0703125,621.308,0,0.976562,16384,16154.7,-0.984487,0.00159752,0.000804172,0.000816499,1.00083,1.27679,1.27787,486.875,0.99781,0.635709,0.00408923,0.462
d1_tip,1,25,1.189,1.19067,-4.74005,0.733381,0.394078,0.708868,0.523513,0.933946,0.958638,0.95971,-0.0236919,0,0,0.440126,0.960391,0.981982,0.706637,8.22446,0.933946,0,0,-0.0449557,0,0.0449557,0.0703125,0.0703125,107.916,0,0.0078125,16384,1559,2.47287,0.00186372,0.000878655,0.00082553,1.00078,32.8605,32.3644,62.2082,0.999439,0.387899,0.00408198,0.574
d1_tip,1,50,0.628011,0.62812,-3.25568,0.209006,0.132236,0.146983,0.199808,0.544706,0.996547,0.992891,-0.0187996,0,0,0.411074,0.996623,0.998988,0.149705,3.04296,0.544706,0,0,-0.0103174,0,0.0103174,0.0546875,0.0546875,502.51,0,0.664062,16384,12217,-0.0175899,0.000944614,0.000418811,0.000369186,1.00048,1.21954,1.22018,388.65,0.99881,0.409019,0.00243891,0.618
d1_tip,1,75,1.06297,1.06318,-4.57739,0.564753,0.20133,0.279354,0.34763,0.882279,0.996462,0.991601,-0.0273372,0,0,0.447704,0.996513,0.999429,0.280981,2.63084,0.882279,0,0,-0.0907537,0,0.0907537,0.109375,0.109375,369.662,0,0.273438,16384,10204.7,2.39686,0.00169837,0.000865322,0.000886894,1.00097,1.37169,1.37308,274.458,0.998818,0.358422,0.0048627,0.61
d1_tip,1,100,1.0075,1.00768,-4.40194,0.561485,0.188584,0.291185,0.352107,0.831009,0.995674,0.991205,-0.0254072,0,0,0.448536,0.995756,0.99929,0.293719,1.89168,0.831009,0,0,-0.0568295,0,0.0568296,0.078125,0.078125,433.318,0,0.367188,16384,11619.9,-0.500482,0.00182319,0.000895426,0.000885189,1.00097,1.39101,1.39242,326.63,0.998486,0.414123,0.00476087,0.568
d1_tip,1,125,0.862233,0.862343,-3.98973,0.497424,0.162844,0.25267,0.306926,0.706147,0.996696,0.992387,-0.0220662,0,0,0.451174,0.996756,0.999449,0.253955,2.02863,0.706147,0,0,-0.077294,0,0.077294,0.0859375,0.0859375,584.623,0,0.890625,16384,15430.6,-0.880781,0.00171125,0.00082725,0.00080504,1.00083,1.29909,1.30018,456.778,0.998601,0.559975,0.00440564,0.56
d1_tip,1,150,0.74764,0.747731,-3.56657,0.440879,0.144473,0.234057,0.281037,0.596791,0.997431,0.993746,-0.0187779,0,0,0.452447,0.99749,0.999504,0.23219,1.20688,0.596791,0,0,-0.0624999,0,0.0624999,0.0625,0.0625,634.075,0,1,16384,16384,-0.937541,0.00164378,0.000755561,0.000698302,1.0007,1.26371,1.26461,500.879,0.998569,0.390388,0.00400122,0.466
d1_tip,1,175,0.753924,0.754016,-3.5984,0.466066,0.143322,0.245293,0.285945,0.602446,0.9972,0.993674,-0.0182045,0,0,0.45461,0.997271,0.999471,0.244711,1.24896,0.602446,0,0,-0.0937499,0,0.0937499,0.09375,0.09375,632.726,0,1,16384,16384,-0.926392,0.00159073,0.0008217,0.00085998,1.00086,1.28073,1.28186,496.706,0.99863,0.759225,0.0041833,0.468
d1_tip,1,200,0.73715,0.737242,-3.45801,0.467732,0.145046,0.250091,0.293694,0.585285,0.997187,0.993324,-0.0177242,0,0,0.455233,0.997261,0.999444,0.250178,1.28251,0.585285,0,0,-0.0722112,0,0.0722112,0.078125,0.078125,616.301,0,0.976562,16384,16033.1,1.84342,0.00159299,0.000812218,0.000834928,1.00082,1.28702,1.2881,484.722,0.998698,0.536682,0.00418104,0.46
d1_tip,1,225,0.732507,0.732596,-3.48186,0.463523,0.143078,0.243193,0.288489,0.579703,0.997426,0.993605,-0.0179021,0,0,0.459312,0.997491,0.999475,0.242062,1.17929,0.579703,0,0,-0.0707276,0,0.0707276,0.0703125,0.0703125,628.177,0,0.992188,16384,16287.8,-0.819915,0.00170076,0.000832851,0.000821259,1.00082,1.27813,1.2792,490.885,0.99861,0.558346,0.00423865,0.502
d1_tip,1,250,0.713665,0.713752,-3.37678,0.453138,0.139395,0.241569,0.285186,0.565372,0.997555,0.993654,-0.0172379,0,0,0.458136,0.997616,0.999482,0.241755,1.1392,0.565372,0,0,-0.0703124,0,0.0703124,0.0703125,0.0703125,636.319,0,1,16384,16384,-0.986241,0.00162351,0.000820908,0.000833641,1.00083,1.27788,1.27897,498.927,0.998599,0.567155,0.00422573,0.478
d1_tip,2,25,1.05844,1.05959,-4.36901,0.685686,0.357011,0.660519,0.508237,0.829368,0.966523,0.968013,-0.0215826,0,0,0.450289,0.967972,0.985538,0.655319,7.40118,0.829368,0,0,-0.068308,0,0.068308,0.078125,0.078125,109.221,0,0.0078125,16384,1959.76,24.9743,0.00181317,0.000891313,0.000882976,1.00103,17.6463,17.925,62.2837,0.999328,0.462758,0.00417841,0.586
d1_tip,2,50,0.588576,0.588674,-3.12303,0.188986,0.122212,0.136921,0.195532,0.508432,0.997666,0.993877,-0.0175869,0,0,0.410552,0.9977,0.999541,0.138964,2.70995,0.508431,0,0,-0.0188001,0,0.0188001,0.0625,0.0625,502.186,0,0.664062,16384,12371.1,6.76859,0.000804186,0.000388716,0.000377794,1.00051,1.23621,1.23687,388.591,0.998845,0.26068,0.00229097,0.62
d1_tip,2,75,1.05124,1.05147,-4.53112,0.548893,0.202188,0.270876,0.3462,0.87573,0.996418,0.991511,-0.0280657,0,0,0.442351,0.996475,0.999322,0.273855,2.56453,0.87573,0,0,-0.0404444,0,0.0404444,0.0703125,0.0703125,353.637,0,0.25,16384,9572.36,-0.653797,0.00152194,0.000836768,0.000916629,1.00099,1.37621,1.37764,258.552,0.998109,0.348876,0.00476358,0.614
d1_tip,2,100,1.05812,1.05831,-4.58945,0.584096,0.195597,0.296964,0.359246,0.876868,0.995788,0.99146,-0.026599,0,0,0.458952,0.995863,0.999361,0.300276,2.06626,0.876868,0,0,-0.0995762,0,0.0995762,0.132812,0.132812,403.588,0,0.273438,16384,11195.7,1.56593,0.00201857,0.000939502,0.000881547,1.00091,1.37666,1.37794,302.545,0.99874,0.39062,0.00502485,0.582
d1_tip,2,125,0.808165,0.808266,-3.74557,0.471152,0.15528,0.239199,0.291941,0.657816,0.997082,0.993277,-0.0210177,0,0,0.451635,0.997136,0.999521,0.24038,1.95756,0.657816,0,0,-0.0920986,0,0.0920986,0.09375,0.09375,603.266,0,0.921875,16384,15853.7,-0.853827,0.00150692,0.000789079,0.000826785,1.00084,1.28413,1.28523,472.989,0.998619,0.620888,0.00419297,0.492
d1_tip,2,150,0.714434,0.714521,-3.43176,0.417275,0.139425,0.224159,0.270756,0.571313,0.997479,0.993602,-0.0178011,0,0,0.44636,0.997535,0.999526,0.222015,1.15502,0.571313,0,0,-0.109375,0,0.109375,0.109375,0.109375,633.274,0,1,16384,16384,-0.6808,0.00140691,0.000714733,0.000733827,1.00073,1.25166,1.2526,500.718,0.998678,0.351946,0.00378524,0.472
d1_tip,2,175,0.732294,0.732382,-3.50445,0.441992,0.140736,0.235082,0.279129,0.585118,0.997361,0.993761,-0.0182972,0,0,0.45696,0.997424,0.999499,0.234784,1.21435,0.585118,0,0,-0.117187,0,0.117187,0.117188,0.117188,634.001,0,1,16384,16384,-0.951297,0.0015583,0.00077043,0.000768761,1.00077,1.26783,1.26882,498.712,0.998698,0.566217,0.00399967,0.472
d1_tip,2,200,0.696855,0.69694,-3.29879,0.432454,0.138575,0.234882,0.281134,0.554599,0.997453,0.993584,-0.0169375,0,0,0.455324,0.997515,0.999464,0.233889,1.13455,0.554599,0,0,-0.0703124,0,0.0703124,0.0703125,0.0703125,634.978,0,1,16384,16384,-0.997283,0.00160182,0.000784286,0.000787771,1.00079,1.26671,1.26772,500.745,0.998651,0.970536,0.00402633,0.456
d1_tip,2,225,0.717048,0.717135,-3.38368,0.455997,0.14141,0.244011,0.288739,0.565352,0.997481,0.993456,-0.0175144,0,0,0.456693,0.997548,0.999479,0.243519,1.1522,0.565352,0,0,-0.0546874,0,0.0546874,0.0546875,0.0546875,630.548,0,1,16384,16384,-0.997726,0.00163507,0.000800794,0.000791181,1.00079,1.27935,1.28038,496.701,0.998627,0.317569,0.00414587,0.48
d1_tip,2,250,0.725915,0.726004,-3.43487,0.461542,0.14186,0.241655,0.286264,0.571036,0.997547,0.993252,-0.0176884,0,0,0.460743,0.99761,0.999487,0.240933,1.20098,0.571036,0,0,-0.141306,0,0.141306,0.140625,0.140625,629.568,0,0.992188,16384,16305,-0.99957,0.00157273,0.000812371,0.000845513,1.00085,1.27655,1.27764,494.79,0.998783,0.593803,0.0042264,0.48
d2_selectkd,0,25,0.385947,0.398744,-2.08132,0.169698,0.271414,0.43794,0.411547,0.312781,0.980054,0.975469,-0.0267357,0,0,0.433803,0.9807,0.990721,0.454076,3.03088,0.312781,0,0,-0.0163767,0,0.0163767,0.0390625,0.0390625,130.778,0,0.0078125,16384,1688.75,6.9594,0.00131989,0.000723079,0.000793151,1.00097,1.61182,1.61369,72.726,0.999286,0.179198,0.00373104,0.588
d2_selectkd,0,50,0.186734,0.188861,-1.00526,0.00899266,0.102566,0.0844768,0.150304,0.162313,0.998339,0.994826,-0.0177024,0,0,0.412853,0.998351,0.999706,0.0861807,0.798434,0.162313,0,0,-0.00459245,0,0.00459245,0.0390625,0.0390625,516.515,0,0.734375,16384,12899.9,0.484779,0.000589371,0.000288236,0.000282995,1.00038,1.1402,1.14067,410.626,0.998581,0.300127,0.00170011,0.61
d2_selectkd,0,75,0.327333,0.333282,-1.83504,0.0851953,0.16452,0.166772,0.260326,0.275404,0.997997,0.99332,-0.0259514,0,0,0.429724,0.998014,0.99962,0.16973,0.890797,0.275405,0,0,-0.0399492,0,0.0399492,0.0625,0.0625,412.597,0,0.382812,16384,10815.9,4.97321,0.00120509,0.00059803,0.000604144,1.00072,1.23511,1.23604,322.792,0.998437,0.421036,0.00352199,0.6
d2_selectkd,0,100,0.422245,0.432344,-2.25327,0.167768,0.208878,0.247493,0.360248,0.34625,0.996921,0.991684,-0.0306777,0,0,0.452846,0.996956,0.999409,0.248709,0.880917,0.34625,0,0,-0.0779927,0,0.0779927,0.101562,0.101562,297.057,0,0.140625,16384,9479.34,8.04324,0.00178492,0.00087469,0.000865844,1.00091,1.31724,1.3185,216.954,0.998341,0.650479,0.00485468,0.61
d2_selectkd,0,125,0.42794,0.438166,-2.32358,0.176776,0.202448,0.262607,0.362781,0.349618,0.996724,0.991885,-0.0300663,0,0,0.460082,0.996765,0.999386,0.263591,0.844687,0.349618,0,0,-0.0770537,0,0.0770537,0.125,0.125,293.106,0,0.117188,16384,9220.23,-0.952376,0.00179923,0.000929497,0.000971249,1.00104,1.33287,1.3343,214.44,0.998076,0.407923,0.00499939,0.626
d2_selectkd,0,150,0.429527,0.439579,-2.2907,0.213226,0.202194,0.292538,0.385328,0.342941,0.996671,0.992249,-0.0282638,0,0,0.473122,0.996723,0.999341,0.293616,0.819699,0.342941,0,0,-0.0954088,0,0.0954088,0.109375,0.109375,284.029,0,0.0703125,16384,8933.84,-0.912441,0.00206578,0.00101067,0.0010031,1.00105,1.37848,1.37998,205.325,0.998055,0.969171,0.00532672,0.634
d2_selectkd,0,175,0.440602,0.450866,-2.36158,0.232037,0.204272,0.307683,0.395778,0.350157,0.996358,0.991859,-0.028655,0,0,0.474627,0.99642,0.999291,0.30969,0.870564,0.350157,0,0,-0.064471,0,0.064471,0.09375,0.09375,302.064,0,0.078125,16384,9469.98,2.78887,0.00211322,0.00104502,0.00103834,1.00107,1.38813,1.38965,222.385,0.998048,0.635707,0.00550476,0.652
d2_selectkd,0,200,0.277314,0.280982,-1.59043,0.073935,0.129236,0.183936,0.244307,0.219953,0.998043,0.993983,-0.0189665,0,0,0.454985,0.998076,0.999575,0.181814,0.64262,0.219953,0,0,-0.0937499,0,0.0937499,0.09375,0.09375,614.782,0,1,16384,16384,-0.834615,0.00141418,0.000679455,0.000655239,1.00066,1.20254,1.20335,484.698,0.997968,0.75226,0.00351836,0.49
d2_selectkd,0,225,0.283943,0.287905,-1.61862,0.0851211,0.134042,0.196202,0.257628,0.224618,0.998002,0.993947,-0.0187519,0,0,0.453662,0.998036,0.999554,0.196261,0.528977,0.224618,0,0,-0.109375,0,0.109375,0.109375,0.109375,612.791,0,1,16384,16384,130.236,0.00144851,0.000713029,0.000709413,1.00071,1.2194,1.22028,482.873,0.998504,0.923256,0.00373969,0.506
d2_selectkd,0,250,0.278641,0.282242,-1.58031,0.087566,0.129867,0.196964,0.254675,0.218604,0.998061,0.994351,-0.0180656,0,0,0.454739,0.998096,0.999569,0.195005,0.546958,0.218604,0,0,-0.0859374,0,0.0859374,0.0859375,0.0859375,616.588,0,1,16384,16384,-0.989966,0.00171566,0.000730167,0.000712044,1.00071,1.21845,1.21933,483.13,0.998338,0.539863,0.00373442,0.482
d2_selectkd,1,25,0.405895,0.41978,-2.18936,0.190159,0.41127,0.610106,0.436914,0.320585,0.960122,0.95755,-0.0289454,0,0,0.445115,0.961598,0.975256,0.639542,3.21685,0.320585,0,0,-0.0627551,0,0.0627551,0.101562,0.101562,105.841,0,0.015625,16384,1802.39,1.13402,0.00149989,0.000712528,0.000678403,1.00146,2.4497,2.49195,66.2134,0.999473,0.145337,0.00331979,0.608
d2_selectkd,1,50,0.16602,0.167785,-0.852352,0.00637648,0.0946801,0.0759317,0.1383,0.144547,0.998411,0.995032,-0.016117,0,0,0.41001,0.998424,0.999701,0.0772262,0.759167,0.144547,0,0,-0.00601914,0,0.00601914,0.0625,0.0625,520.447,0,0.703125,16384,12535.5,1.76578,0.000514269,0.000254816,0.000252256,1.00035,1.12229,1.12273,410.696,0.998347,0.469287,0.00149156,0.624
d2_selectkd,1,75,0.332454,0.338849,-1.8802,0.0870381,0.167698,0.173642,0.266149,0.278523,0.99778,0.992942,-0.026551,0,0,0.423734,0.9978,0.999582,0.176454,0.930147,0.278523,0,0,-0.0209989,0,0.0209989,0.046875,0.046875,445.149,0,0.484375,16384,11305.3,641.821,0.00132215,0.000602768,0.000549942,1.00064,1.2351,1.23594,350.721,0.999085,0.456846,0.00354874,0.602
