step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
113	0.4348524697553152	6.028095787969129	0.07323313491611645	0.023421886821288145	0.2554821532176829	0.5676360733207615	0.4761201585161275	0.432968293200247	0.4348524697553152	0.48141916267488194	0.5303769128761072	0.4287052408460228	0.4482913428339465	25.565876007080078	-4.500635597537439e-08	0.0	0.0	0.0	0.0	0.02714506583288312	0.46750470733634014	2.1234315346027244	4.440003663644023	8.750473641801154	0.5941242558517675	0.9860291789317953	0.9897520699720274	-0.021595116260450804	0.02548091406880439	0.01343986345722672	0.0473700187800602	0.5169298734473086	0.9865649301430275	0.9985153305119482	0.564609706401825	0.6630429029464722	0.43296828866004944	1e-06	265.74427032470703	57.38812828063965	68.74609375	0.9999990463256836	0.08269894868135452	0.0	0.9999990463256836	0.08269894868135452	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1319799	1319799	1319799	1319799.0	1319799	0	2	2.0	2	0.22631028173179887	0.32924751221702425	1286.348419178557	513.0021463558078	1319799	0.0	520.0	135.2890625	58.0	0.0	0.109375	16384.0	10175.640625	3120.0	0.109375	16384.0	10175.640625	3120.0	-0.9983432292938232	0.00240325927734375	0.001230548252351582	0.001269344356842339	0.0013288779882714152	0.0013288779882714152	0.0034302473068237305	0.0001074671745300293	1.001330018043518	0.5899636745452881	1.846649408340454	0.5912925004959106	1.8492507934570312	5.018686497169338e-05	0.2970916746943018	0.07424389043119935	0.06623657420277596	0.09125660732388496	0.010089877294376493	0.007401101291179657	384.49006919935346	221.79850982359494	33.026847979053855	-1	-1.0	-1	0.011534931138157845	384.49006919935346	-1	120	16384	0.0	0.0	0.0	0.0	386.95655863918364	24.584729680791497	4.82313334941864e-05		0.0002670716494321823	513.0021463558078	6.11618161201477e-05		97.98701234720647	2.6074871234595776	1	113	0.9992222189903259	0.5448266267776489	0.005766375921666622	0.013406217098236084	1					
114	0.4465289412273301	6.272863141695658	0.07598342367758354	0.024226229068719678	0.2643838041358524	0.5945529389712546	0.4970644940932592	0.44512574083637446	0.4465289412273301	0.48899964392185213	0.5236530032422807	0.4394382028943963	0.4656283782588111	25.997743606567383	-6.36773620499298e-08	0.0	0.0	0.0	0.0	0.03552185676784979	0.5009095587664181	2.1326269023948248	4.407665395736695	8.897394360436333	0.5970121552546819	0.9856949845949808	0.9897096263037788	-0.021983652401508555	0.026341317464701003	0.013749174507231348	0.04936149201045434	0.5204338235987558	0.9862549112902748	0.9984884083271026	0.5956054925918579	0.6291617155075073	0.4451257586479187	1e-06	257.9090461730957	57.38812828063965	68.74609375	0.9999990463256836	0.10818839818239212	0.0	0.9999990463256836	0.10818839818239212	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1278298	1278298	1278298	1278298.0	1278298	0	2	2.0	2	0.22418782741855275	0.3263461978932412	1350.5376547860185	473.2552237510681	1278298	0.0	673.0	121.109375	53.0	0.0	0.0546875	16384.0	9865.59375	3214.0	0.0546875	16384.0	9865.59375	3214.0	-0.9748239517211914	0.0024873018264770508	0.0012816012604162097	0.0013303421437740326	0.0013570549199357629	0.0013565715635195374	0.0036841630935668945	-3.0934810638427734e-05	1.0013576745986938	0.618198037147522	1.8986433744430542	0.6195546388626099	1.9013519287109375	0.00010530843433499247	0.27891657341564957	0.0739172247535139	0.1346155609935522	0.012024782598018646	0.009418250192538835	0.007535696029663086	349.74442862533033	208.9118634056358	34.18206115439534	-1	-1.0	-1	0.01198129914700985	349.74442862533033	-1	144	16212	0.0	0.0	0.0	0.0	352.2147332429886	23.402151944115758	3.0955299735069275e-05		7.621757686138153e-05	473.2552237510681	7.494911551475525e-05		94.4882405679673	2.268891902640462	1	114	0.9989728331565857	0.38685786724090576	0.00597631698474288	0.013573719188570976	1					
115	0.458085093735939	6.5456694932211015	0.08271606350761085	0.02527475495645333	0.27102454308243024	0.6142761846560807	0.5087730582980883	0.45826484716963023	0.458085093735939	0.5491530038416386	0.540739584891569	0.4522968325763941	0.4663373893570332	29.659130096435547	-4.500635597537439e-08	-5.7835096500284745e-11	0.0	0.0	0.0	0.036679287014218666	0.5306020868676049	2.171476812589736	4.439387452034723	8.699120050384884	0.594786989901747	0.9845771690209707	0.9888874327852613	-0.02231117106220197	0.02819483383514342	0.014831672572264714	0.05217597941823658	0.5194080408130374	0.9851734645309902	0.9983771237589064	0.6165058612823486	0.7258828282356262	0.45826485753059387	1e-06	266.59779357910156	57.38812828063965	68.74609375	0.9999990463256836	0.07515910267829895	0.0	0.9999990463256836	0.07515910267829895	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1252077	1252077	1252077	1252077.0	1252077	0	2	2.0	2	0.22546540193430095	0.32845274346246567	1334.1097265667338	469.25562982819974	1252077	0.0	340.0	126.71875	45.0	0.0	0.0234375	16384.0	9655.1328125	2939.0	0.0234375	16384.0	9655.1328125	2939.0	-0.9681934118270874	0.0024863481521606445	0.0012976304860785604	0.0013575050979852676	0.0013620540266856551	0.0013604519190266728	0.0036875009536743164	-9.202957153320312e-05	1.0013614892959595	0.633569598197937	1.920295238494873	0.6349300742149353	1.9230201244354248	6.549864666337242e-05	0.28374769441792114	0.07369263165315301	0.08200934901833534	0.012803217396140099	0.009266545908758417	0.006840365007519722	347.7332336399704	193.70298685169837	30.68896055035293	-1	-1.0	-1	0.010515538975596428	347.7332336399704	-1	217	16135	0.0	0.0	0.0	0.0	350.6715743802488	22.99175064638257	2.8753653168678284e-05		7.462874054908752e-05	469.25562982819974	5.221553146839142e-05		92.26884916238487	2.537511445581913	1	115	0.9990484714508057	0.4916630685329437	0.00599164143204689	0.013541080057621002	1					
116	0.45048544626860393	6.54761498882657	0.08573772407890785	0.02562211857487758	0.2719745837329399	0.6111949605955964	0.4994852165026324	0.4491053142119199	0.45048544626860393	0.5112715661525726	0.5274287307901042	0.44567382149398327	0.4586561402039869	27.384368896484375	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.03532007111546894	0.5039600627385967	2.147729749480883	4.449268761135283	9.037827406610761	0.5948790098939624	0.9838728046133405	0.9886298988546643	-0.021897913932445504	0.028803613757537233	0.015489980337276523	0.05249689962892305	0.5209574326872826	0.9845132373628163	0.9981473542395092	0.6122973561286926	0.6532067656517029	0.44910532236099243	1e-06	257.6040496826172	57.38812828063965	68.74609375	0.9999990463256836	0.12213939428329468	0.0	0.9999990463256836	0.12213939428329468	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1249784	1249784	1249784	1249784.0	1249784	0	2	2.0	2	0.22613146393479203	0.32652309784441286	1356.6114149046698	460.6271133609116	1249784	0.0	775.0	141.6796875	46.0	0.0	0.0625	16384.0	9622.2578125	860.0	0.0625	16384.0	9622.2578125	860.0	1525.4508056640625	0.0024071931838989258	0.0013024572981521487	0.0014072982594370842	0.0014466731809079647	0.0014348742552101612	0.003300964832305908	-0.0007551312446594238	1.0014362335205078	0.6372554302215576	1.9377094507217407	0.6386902332305908	1.9406291246414185	6.981843625502299e-05	0.278096223108362	0.07364549330711632	0.08725796453654766	0.0220373272895813	0.009443863003980368	0.005987593904137611	339.96205248497427	205.8993086621631	5.229778036475182	-1	-1.0	-1	0.010576816275715828	339.96205248497427	-1	69	16384	0.0	0.0	0.0	0.0	342.516935095191	22.76462323218584	2.761557698249817e-05		6.857700645923615e-05	460.6271133609116	5.2809715270996094e-05		92.04095920734107	2.5109453462064266	1	116	0.9992010593414307	0.6267434358596802	0.005977989174425602	0.013616710901260376	1					
117	0.4522923147410489	6.496194100112058	0.08228593005725507	0.025329566728114414	0.2717096177714594	0.6129667906278975	0.5042666325743279	0.4494984927587211	0.4522923147410489	0.5112273100386845	0.5239729735623585	0.4447270521287168	0.46771215923716514	21.828805923461914	-9.555579794096047e-08	0.0	0.0	0.0	0.0	0.028966847247328988	0.5127423070512468	2.1619327671072455	4.461337681566731	8.783438328946575	0.5981199654300561	0.9845513848776228	0.9891229097762805	-0.022138558746723647	0.028001353270217275	0.014845384284853935	0.051656412190935586	0.5212253211589342	0.985159725955363	0.9983577862214507	0.607702910900116	0.6316910982131958	0.4494985044002533	1e-06	259.8000183105469	57.38812828063965	68.74609375	0.9999990463256836	0.07705793529748917	0.0	0.9999990463256836	0.07705793529748917	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1273308	1273308	1273308	1273308.0	1273308	0	2	2.0	2	0.22426448717769246	0.32769697256500707	1325.3336654602308	480.3726160377264	1273308	0.0	807.0	126.078125	47.0	0.0	0.0625	16384.0	9821.640625	2362.0	0.0625	16384.0	9821.640625	2362.0	59.49910354614258	0.002529740333557129	0.001307042664848268	0.0013557280180975795	0.0013712677173316479	0.0013631959445774555	0.0032509565353393555	-0.0005118250846862793	1.0013643503189087	0.6299862265586853	1.9170714616775513	0.6313493847846985	1.919790267944336	5.7756099935427684e-05	0.2856224478976003	0.07412935474798064	0.07354130409657955	0.029165109619498253	0.009733337312354706	0.006030159071087837	356.6354502569884	205.42378387966892	22.191998671740294	-1	-1.0	-1	0.01102098822593689	356.6354502569884	-1	304	16384	0.0	0.0	0.0	0.0	359.0759728234261	23.22858385555446	2.9353424906730652e-05		6.238371133804321e-05	480.3726160377264	5.4424628615379333e-05		94.38950043544173	2.8557145092636347	1	117	0.9988523721694946	0.8269008994102478	0.006017089355736971	0.013629741966724396	1					
118	0.4330274828275045	6.242966353098551	0.07925025925040245	0.02438888835410277	0.2607759088277817	0.5872620217005412	0.4889843916893005	0.4331625299528241	0.4330274828275045	0.4981505004564921	0.511141009926796	0.4250675481557846	0.45323174238204955	23.214868545532227	-4.6259348351895824e-08	0.0	0.0	0.0	0.0	0.022210824030141036	0.4771539595366145	2.098600207964579	4.378062143325805	8.935373649597167	0.5958990927537282	0.9850394320487976	0.9892655769983928	-0.02141681975374619	0.02693385268251101	0.014362242712328832	0.049517166664203006	0.520006011724472	0.9856415263811747	0.9983363771438598	0.5897334814071655	0.7304747104644775	0.43316254019737244	1e-06	262.6897850036621	57.38812828063965	68.74609375	0.9999990463256836	0.08534335345029831	0.0	0.9999990463256836	0.08534335345029831	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1222203	1222203	1222203	1222203.0	1222203	0	2	2.0	2	0.22596896541122374	0.3373929963551032	1373.8863440347257	444.7977102715522	1222203	0.0	570.0	135.1171875	55.0	0.0	0.0625	16384.0	9413.34375	819.0	0.0625	16384.0	9413.34375	819.0	-0.6983739733695984	0.002408146858215332	0.0012416967656463385	0.0012841427233070135	0.001303521217778325	0.001267287414520979	0.002865433692932129	-0.0018715709447860718	1.0012683868408203	0.6096287369728088	1.8894991874694824	0.6108959913253784	1.892066478729248	7.578344298784438e-05	0.27410530893662555	0.07319010719651031	0.09262275137007236	0.026212576776742935	0.009245372508303262	0.005935627967119217	327.84033117443323	193.43695867902716	4.843369755893946	-1	-1.0	-1	0.011757886037230492	327.84033117443323	-1	72	16384	0.0	0.0	0.0	0.0	330.27167958021164	21.851654887199402	2.4966895580291748e-05		6.35143369436264e-05	444.7977102715522	5.171447992324829e-05		89.45316858589649	2.4238074850291014	1	118	0.9991191029548645	0.37524035573005676	0.005775052588433027	0.013400440104305744	1					
119	0.44823999664722347	6.43963640775436	0.07938544605022822	0.024916630011433974	0.2697306856130942	0.6133104280019418	0.510221354281291	0.44886718899942935	0.44823999664722347	0.5135867425646538	0.533531000216802	0.44020017714072496	0.4684815018987044	21.80828094482422	-7.571565419084436e-08	0.0	0.0	0.0	0.0	0.03451517344906162	0.5043515634084216	2.1278782288233438	4.412901166157845	8.832213738025763	0.6001004981688964	0.9851620800984211	0.9893909815030221	-0.02184741349460987	0.027240514480628263	0.01424859753714349	0.05099159271384661	0.5231716938507862	0.9857556300285535	0.9984241112684592	0.6170955300331116	0.672646701335907	0.44886717200279236	1e-06	278.3537254333496	57.38812828063965	68.74609375	0.9999990463256836	0.0884765163064003	0.0	0.9999990463256836	0.0884765163064003	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1217411	1217411	1217411	1217411.0	1217411	0	2	2.0	2	0.22552861887596742	0.3320787410427282	1393.8501011072083	436.7080072071403	1217411	0.0	370.0	121.359375	39.0	0.0	0.046875	16384.0	9389.6640625	2495.0	0.046875	16384.0	9389.6640625	2495.0	-0.8641681671142578	0.002670764923095703	0.001328740967437625	0.0013303577434271574	0.0013443229254335165	0.0013420421164482832	0.002935171127319336	-0.00014597177505493164	1.0013431310653687	0.6292438507080078	1.916361689567566	0.6305858492851257	1.919044017791748	8.190199794164265e-05	0.26823501629663943	0.07332911845272493	0.09970839321613312	0.02001328021287918	0.009439909845241345	0.006675856187939644	320.21530852280557	194.67367884065607	24.078995142132044	-1	-1.0	-1	0.011470215395092964	320.21530852280557	-1	51	13740	0.0	0.0	0.0	0.0	322.3854966815561	21.961445808410645	2.6445835828781128e-05		5.658157169818878e-05	436.7080072071403	5.527399480342865e-05		89.27167542465031	2.2602969966828823	1	119	0.9988501071929932	0.7559665441513062	0.006098920479416847	0.013673776760697365	1					
120	0.4440578653200253	6.46746572288307	0.08040481976963379	0.025092834990622627	0.26858714318557364	0.6145786738677604	0.5159202868471274	0.44447528931777924	0.4440578653200253	0.516780473694608	0.5374629127012717	0.4340384488019186	0.47289357354512085	23.830310821533203	-1.95749464637629e-07	0.0	0.0	0.0	0.0	0.03445186818370948	0.508476260646775	2.108937555873716	4.361626792598415	8.607899775376191	0.5985233119210681	0.984864429042146	0.9889642370713724	-0.021862170111538994	0.027653812795776774	0.01453706796432065	0.05129798529417934	0.5224930909839837	0.9854683948529733	0.9982663384965949	0.6190399527549744	0.7224117517471313	0.44447529315948486	1e-06	262.1522102355957	57.38812828063965	68.74609375	0.9999990463256836	0.10205360502004623	0.0	0.9999990463256836	0.10205360502004623	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1190195	1190195	1190195	1190195.0	1190195	0	2	2.0	2	0.2264595235005325	0.3349562860137296	1381.697162129717	430.70038522966206	1190195	0.0	480.0	126.296875	41.0	0.0	0.0390625	16384.0	9172.1015625	2305.0	0.0390625	16384.0	9172.1015625	2305.0	-0.7509331703186035	0.0027047395706176758	0.0013022746425122023	0.0012574174907058477	0.0012789310421794653	0.001274568261578679	0.003635883331298828	-0.00021606683731079102	1.001275658607483	0.6456232070922852	1.947695255279541	0.6468977332115173	1.9502842426300049	7.14772014058349e-05	0.2718520694683827	0.0730492266725151	0.08507180772721767	0.03479136899113655	0.009289945199270733	0.005932344123721123	316.6520168501884	181.05226516381663	21.3688730224967	-1	-1.0	-1	0.010154817253351212	316.6520168501884	-1	165	16384	0.0	0.0	0.0	0.0	319.16221326589584	21.38183869048953	2.6127323508262634e-05		7.865205407142639e-05	430.70038522966206	4.862435162067413e-05		86.94282433949411	2.429819107055664	1	120	0.9990230202674866	0.3052278757095337	0.006034180521965027	0.013576675206422806	1					
121	0.4443246588299546	6.3940019607543945	0.08107637142456031	0.024700044630731964	0.26496876436698286	0.6017346197291266	0.5043673402146448	0.4437729746568948	0.4443246588299546	0.48777011027441747	0.5368009749092634	0.43779740209066415	0.4501117671592326	27.269044876098633	-5.691425286613594e-08	0.0	0.0	0.0	0.0	0.034561578962433184	0.4925317222936244	2.1296418211128136	4.399176398410073	8.872246223159983	0.5991577604148961	0.9849372204345993	0.9889669101449508	-0.021914655790676044	0.027393207284091396	0.014464296465385941	0.05071035119457335	0.5223544123052042	0.9855407408521145	0.998339355746402	0.6044184565544128	0.6484065651893616	0.44377297163009644	1e-06	263.8853225708008	57.38812828063965	68.74609375	0.9999990463256836	0.08331418037414551	0.0	0.9999990463256836	0.08331418037414551	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1218362	1218362	1218362	1218362.0	1218362	0	2	2.0	2	0.22425833344015753	0.33410582236634695	1370.5144958620988	444.49073821492493	1218362	0.0	973.0	130.8984375	52.0	0.0	0.046875	16384.0	9387.5546875	632.0	0.046875	16384.0	9387.5546875	632.0	-0.8590214252471924	0.0027393102645874023	0.0012827870668843389	0.0012032598024234176	0.0012367158196866512	0.0012328233569860458	0.003610968589782715	-0.0001652240753173828	1.001233696937561	0.6258583068847656	1.9144219160079956	0.6270911693572998	1.9168990850448608	5.5055733575110827e-05	0.2741506355453266	0.07363462654623337	0.06707781367003918	0.019377095624804497	0.009300198667915538	0.005825279280543327	326.89542097598314	188.3393930796883	3.5153581723570824	-1	-1.0	-1	0.010640114545822144	326.89542097598314	-1	52	16384	0.0	0.0	0.0	0.0	329.42132272571325	21.722795182839036	2.5970861315727234e-05		6.331317126750946e-05	444.49073821492493	5.329027771949768e-05		89.71363086812198	2.8292856719344854	1	121	0.9990200400352478	0.4553900361061096	0.005930460058152676	0.013533049263060093	1					
122	0.4331452472224122	6.261469957374391	0.07924034654916752	0.024437249272263477	0.261995996038119	0.5892151578196457	0.4906506249237628	0.43280754901934415	0.4331452472224122	0.4794429318890685	0.5447020935160773	0.4218807170788447	0.4705056682938621	29.178714752197266	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.03418135773945406	0.4648684375875053	2.094127735211736	4.376720127605257	8.803963173003424	0.5939416115482649	0.9850501808382216	0.9891371705702373	-0.021379770444972173	0.02689418994954654	0.014357268594072334	0.04949814287413444	0.521867338745367	0.9856487753845397	0.9982677513644809	0.5941842198371887	0.5963138341903687	0.4328075647354126	1e-06	256.0117301940918	57.38812828063965	68.74609375	0.9999990463256836	0.1277783215045929	0.0	0.9999990463256836	0.1277783215045929	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1264214	1264214	1264214	1264214.0	1264214	0	2	2.0	2	0.22501746142039386	0.3344657057356768	1353.0904011287198	467.1579958535731	1264214	0.0	533.0	130.125	47.0	0.0	0.0703125	16384.0	9746.546875	3054.0	0.0703125	16384.0	9746.546875	3054.0	-0.6414573788642883	0.0025866031646728516	0.001255953568033874	0.0012215959141030908	0.001236222218722105	0.0012285076081752777	0.0029745101928710938	-0.0002071857452392578	1.0012295246124268	0.6237500309944153	1.9206753969192505	0.6249785423278809	1.92314612865448	4.742834030360096e-05	0.2787362291995839	0.07406247521172539	0.059959571808576584	0.011867698282003403	0.009300604346208274	0.007076336070895195	344.99213670380414	198.31722042556794	32.053818956017494	-1	-1.0	-1	0.011154362931847572	344.99213670380414	-1	83	16384	0.0	0.0	0.0	0.0	347.7396126277745	22.574975293129683	2.6931986212730408e-05		6.13238662481308e-05	467.1579958535731	4.9272552132606506e-05		93.6308180373162	2.43897720053792	1	122	0.9990429282188416	0.43472564220428467	0.005826421082019806	0.013411066494882107	1					
123	0.4373985974287445	6.179217501120134	0.07491065760735761	0.02384700404945761	0.2595779354768721	0.5895239345052026	0.4908213054930622	0.4352896435884759	0.4373985974287445	0.5031987547197125	0.5310969100418416	0.43075637544759293	0.4484252655370669	23.651939392089844	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.032205723993353204	0.47284339055080304	2.1138336475599897	4.443020742047917	8.910964196378535	0.599017701365731	0.9859633066437461	0.989781725813042	-0.021364615753885697	0.025830296714874832	0.013481228363657878	0.04832211890342561	0.522737904028459	0.9865256270224397	0.9984950165856968	0.5913171768188477	0.643028736114502	0.4352896213531494	1e-06	262.7835388183594	57.38812828063965	68.74609375	0.9999990463256836	0.09907464683055878	0.0	0.9999990463256836	0.09907464683055878	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1290857	1290857	1290857	1290857.0	1290857	0	2	2.0	2	0.2247880451143078	0.32827228663504454	1333.8533919664696	483.8826394919306	1290857	0.0	629.0	123.1171875	62.0	0.0	0.03125	16384.0	9961.703125	2147.0	0.03125	16384.0	9961.703125	2147.0	-0.9916019439697266	0.0025309324264526367	0.0012730892049148679	0.00128144898917526	0.001314587309025228	0.001314587309025228	0.003821253776550293	2.0444393157958984e-05	1.0013155937194824	0.6140849590301514	1.8902193307876587	0.6153995990753174	1.8928005695343018	4.67774952777653e-05	0.2833254200420079	0.07402347324906842	0.06038305722177029	0.016955168917775154	0.009646143938880414	0.006652703508734703	358.3126713298261	213.9883949848154	19.244355412200093	-1	-1.0	-1	0.011106504127383232	358.3126713298261	-1	97	16384	0.0	0.0	0.0	0.0	361.2676764447242	23.913945538923144	2.4337321519851685e-05		6.764568388462067e-05	483.8826394919306	5.9155747294425964e-05		95.55371860787272	2.3847849126905203	1	123	0.9990172982215881	0.6039482951164246	0.005912186112254858	0.013562223874032497	1					
124	0.44081875504833634	6.28333572822042	0.07833532566702602	0.024523583807899516	0.26409948978683734	0.5971101798338465	0.49418774497981116	0.4399410990299657	0.44081875504833634	0.49275537314686446	0.5379103298234468	0.4357585673137466	0.4444733900894033	32.17258071899414	-5.7910746420475334e-08	0.0	0.0	0.0	0.0	0.03683951155900365	0.47885796722799245	2.126929012855681	4.409534430739903	8.706722273684964	0.5983866231866403	0.9851953894785135	0.9891968576034696	-0.021650722785161274	0.026772662148912354	0.014220813708840915	0.04957185675491496	0.5217430889606476	0.9857855380171596	0.9983938123920176	0.5934401154518127	0.6747163534164429	0.4399411082267761	1e-06	265.3219413757324	57.38812828063965	68.74609375	0.9999990463256836	0.09893389046192169	0.0	0.9999990463256836	0.09893389046192169	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1329226	1329226	1329226	1329226.0	1329226	0	2	2.0	2	0.22122187562443707	0.3207493434245531	1312.4362085136327	506.3964219279587	1329226	0.0	594.0	120.7109375	52.0	0.0	0.0546875	16384.0	10263.8671875	1777.0	0.0546875	16384.0	10263.8671875	1777.0	-0.9942857027053833	0.002602696418762207	0.0012744914274662733	0.0012544863857328892	0.0013045024825260043	0.0013045024825260043	0.0034826993942260742	4.8160552978515625e-05	1.0013054609298706	0.6133024096488953	1.8879120349884033	0.6146069765090942	1.8905141353607178	4.7663543257851133e-05	0.28792427234632784	0.07534835116982562	0.06335562095046043	0.011953320354223251	0.009620513796107844	0.006208594888448715	375.80826834589243	227.54742667234677	14.348034339025617	-1	-1.0	-1	0.010761503130197525	375.80826834589243	-1	83	13502	0.0	0.0	0.0	0.0	378.2677109017968	24.806558622047305	2.8382986783981323e-05		6.624870002269745e-05	506.3964219279587	5.036778748035431e-05		100.15498743206263	2.381847472861409	1	124	0.9990295767784119	0.3429053723812103	0.005902208853513002	0.013508815318346024	1					
